[ 2012-03-26T10:11:39+08:00 ] /www/read/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-26T12:26:00+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-26T12:26:00+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.003072s ]
[ 2012-03-26T12:26:00+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.003172s ]
[ 2012-03-26T12:26:00+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --START--
[ 2012-03-26T12:26:00+08:00 ] /www/read/Author/novel_List | INFO: Run ParseTemplate Behavior [ RunTime:0.028705s ]
[ 2012-03-26T12:26:00+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --END-- [ RunTime:0.028812s ]
[ 2012-03-26T12:26:00+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --START--
[ 2012-03-26T12:26:00+08:00 ] /www/read/Author/novel_List | INFO: Run ContentReplace Behavior [ RunTime:0.002069s ]
[ 2012-03-26T12:26:00+08:00 ] /www/read/Author/novel_List | INFO: Run TokenBuild Behavior [ RunTime:0.002114s ]
[ 2012-03-26T12:26:00+08:00 ] /www/read/Author/novel_List | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001848s ]
[ 2012-03-26T12:26:00+08:00 ] /www/read/Author/novel_List | INFO: Run ShowRuntime Behavior [ RunTime:0.001908s ]
[ 2012-03-26T12:26:00+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --END-- [ RunTime:0.008211s ]
[ 2012-03-26T12:26:00+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --START--
[ 2012-03-26T12:26:00+08:00 ] /www/read/Author/novel_List | INFO: Run ShowPageTrace Behavior [ RunTime:0.005244s ]
[ 2012-03-26T12:26:00+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --END-- [ RunTime:0.005365s ]
[ 2012-03-26T12:26:02+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Tag[ route_check ] --START--
[ 2012-03-26T12:26:02+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Run CheckRoute Behavior [ RunTime:0.003736s ]
[ 2012-03-26T12:26:02+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Tag[ route_check ] --END-- [ RunTime:0.003905s ]
[ 2012-03-26T12:26:02+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Tag[ app_begin ] --START--
[ 2012-03-26T12:26:02+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002245s ]
[ 2012-03-26T12:26:02+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002356s ]
[ 2012-03-26T12:26:02+08:00 ] /www/read/Author/novel_edit?id=30 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004738s ]
[ 2012-03-26T12:26:02+08:00 ] /www/read/Author/novel_edit?id=30 | SQL: SELECT * FROM `books` WHERE ( `id` = '30' )  [ RunTime:0.003688s ]
[ 2012-03-26T12:26:02+08:00 ] /www/read/Author/novel_edit?id=30 | SQL: SELECT `bookClassId` FROM `books` WHERE ( `id` = '30' ) LIMIT 1   [ RunTime:0.000445s ]
[ 2012-03-26T12:26:02+08:00 ] /www/read/Author/novel_edit?id=30 | SQL: SHOW COLUMNS FROM `bookclass` [ RunTime:0.004325s ]
[ 2012-03-26T12:26:02+08:00 ] /www/read/Author/novel_edit?id=30 | SQL: SELECT * FROM `bookclass` WHERE ( `id` = '5' )  [ RunTime:0.003933s ]
[ 2012-03-26T12:26:02+08:00 ] /www/read/Author/novel_edit?id=30 | SQL: SELECT * FROM `bookclass` WHERE ( `id` <> '5' )  [ RunTime:0.000460s ]
[ 2012-03-26T12:26:02+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Tag[ view_template ] --START--
[ 2012-03-26T12:26:02+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Run LocationTemplate Behavior [ RunTime:0.004595s ]
[ 2012-03-26T12:26:02+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Tag[ view_template ] --END-- [ RunTime:0.004701s ]
[ 2012-03-26T12:26:02+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Tag[ view_parse ] --START--
[ 2012-03-26T12:26:02+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Run ParseTemplate Behavior [ RunTime:0.033590s ]
[ 2012-03-26T12:26:02+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.033697s ]
[ 2012-03-26T12:26:02+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Tag[ view_filter ] --START--
[ 2012-03-26T12:26:02+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Run ContentReplace Behavior [ RunTime:0.002088s ]
[ 2012-03-26T12:26:02+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Run TokenBuild Behavior [ RunTime:0.002172s ]
[ 2012-03-26T12:26:02+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001898s ]
[ 2012-03-26T12:26:02+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Run ShowRuntime Behavior [ RunTime:0.001848s ]
[ 2012-03-26T12:26:02+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.008291s ]
[ 2012-03-26T12:26:02+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Tag[ view_end ] --START--
[ 2012-03-26T12:26:02+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Run ShowPageTrace Behavior [ RunTime:0.004887s ]
[ 2012-03-26T12:26:02+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Tag[ view_end ] --END-- [ RunTime:0.004990s ]
[ 2012-03-26T12:26:03+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-26T12:26:03+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.003057s ]
[ 2012-03-26T12:26:03+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.003200s ]
[ 2012-03-26T12:26:03+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-26T12:26:03+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002492s ]
[ 2012-03-26T12:26:03+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002601s ]
[ 2012-03-26T12:26:03+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004245s ]
[ 2012-03-26T12:26:03+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = '22' )  [ RunTime:0.003674s ]
[ 2012-03-26T12:26:03+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-26T12:26:03+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.003004s ]
[ 2012-03-26T12:26:03+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.003099s ]
[ 2012-03-26T12:26:03+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --START--
[ 2012-03-26T12:26:03+08:00 ] /www/read/Author/novel_List | INFO: Run ParseTemplate Behavior [ RunTime:0.027689s ]
[ 2012-03-26T12:26:03+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --END-- [ RunTime:0.027797s ]
[ 2012-03-26T12:26:03+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --START--
[ 2012-03-26T12:26:03+08:00 ] /www/read/Author/novel_List | INFO: Run ContentReplace Behavior [ RunTime:0.002234s ]
[ 2012-03-26T12:26:03+08:00 ] /www/read/Author/novel_List | INFO: Run TokenBuild Behavior [ RunTime:0.002496s ]
[ 2012-03-26T12:26:03+08:00 ] /www/read/Author/novel_List | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002070s ]
[ 2012-03-26T12:26:03+08:00 ] /www/read/Author/novel_List | INFO: Run ShowRuntime Behavior [ RunTime:0.001849s ]
[ 2012-03-26T12:26:03+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --END-- [ RunTime:0.008933s ]
[ 2012-03-26T12:26:03+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --START--
[ 2012-03-26T12:26:03+08:00 ] /www/read/Author/novel_List | INFO: Run ShowPageTrace Behavior [ RunTime:0.005012s ]
[ 2012-03-26T12:26:03+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --END-- [ RunTime:0.005127s ]
[ 2012-03-26T12:26:04+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Tag[ route_check ] --START--
[ 2012-03-26T12:26:04+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Run CheckRoute Behavior [ RunTime:0.003247s ]
[ 2012-03-26T12:26:04+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Tag[ route_check ] --END-- [ RunTime:0.003409s ]
[ 2012-03-26T12:26:04+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Tag[ app_begin ] --START--
[ 2012-03-26T12:26:04+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002184s ]
[ 2012-03-26T12:26:04+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002290s ]
[ 2012-03-26T12:26:04+08:00 ] /www/read/Author/add_Content?id=30 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004144s ]
[ 2012-03-26T12:26:04+08:00 ] /www/read/Author/add_Content?id=30 | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = '22' )  [ RunTime:0.004181s ]
[ 2012-03-26T12:26:04+08:00 ] /www/read/Author/add_Content?id=30 | SQL: SHOW COLUMNS FROM `bookcontents` [ RunTime:0.003920s ]
[ 2012-03-26T12:26:04+08:00 ] /www/read/Author/add_Content?id=30 | SQL: SELECT * FROM `bookcontents` WHERE ( `booksId` = '30' ) ORDER BY contentNum desc  [ RunTime:0.005309s ]
[ 2012-03-26T12:26:04+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Tag[ view_template ] --START--
[ 2012-03-26T12:26:04+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Run LocationTemplate Behavior [ RunTime:0.004082s ]
[ 2012-03-26T12:26:04+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Tag[ view_template ] --END-- [ RunTime:0.004182s ]
[ 2012-03-26T12:26:04+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Tag[ view_parse ] --START--
[ 2012-03-26T12:26:04+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Run ParseTemplate Behavior [ RunTime:0.029744s ]
[ 2012-03-26T12:26:04+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.029858s ]
[ 2012-03-26T12:26:04+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Tag[ view_filter ] --START--
[ 2012-03-26T12:26:04+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Run ContentReplace Behavior [ RunTime:0.002545s ]
[ 2012-03-26T12:26:04+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Run TokenBuild Behavior [ RunTime:0.002122s ]
[ 2012-03-26T12:26:04+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002172s ]
[ 2012-03-26T12:26:04+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Run ShowRuntime Behavior [ RunTime:0.001833s ]
[ 2012-03-26T12:26:04+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.008946s ]
[ 2012-03-26T12:26:04+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Tag[ view_end ] --START--
[ 2012-03-26T12:26:04+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Run ShowPageTrace Behavior [ RunTime:0.004904s ]
[ 2012-03-26T12:26:04+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Tag[ view_end ] --END-- [ RunTime:0.005019s ]
[ 2012-03-26T12:26:10+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-26T12:26:10+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.002604s ]
[ 2012-03-26T12:26:10+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.002748s ]
[ 2012-03-26T12:26:10+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-26T12:26:10+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002174s ]
[ 2012-03-26T12:26:10+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002278s ]
[ 2012-03-26T12:26:10+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004845s ]
[ 2012-03-26T12:26:10+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = '22' )  [ RunTime:0.004154s ]
[ 2012-03-26T12:26:10+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-26T12:26:10+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.002976s ]
[ 2012-03-26T12:26:10+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.003072s ]
[ 2012-03-26T12:26:10+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --START--
[ 2012-03-26T12:26:10+08:00 ] /www/read/Author/novel_List | INFO: Run ParseTemplate Behavior [ RunTime:0.027255s ]
[ 2012-03-26T12:26:10+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --END-- [ RunTime:0.027362s ]
[ 2012-03-26T12:26:10+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --START--
[ 2012-03-26T12:26:10+08:00 ] /www/read/Author/novel_List | INFO: Run ContentReplace Behavior [ RunTime:0.002232s ]
[ 2012-03-26T12:26:10+08:00 ] /www/read/Author/novel_List | INFO: Run TokenBuild Behavior [ RunTime:0.002597s ]
[ 2012-03-26T12:26:10+08:00 ] /www/read/Author/novel_List | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001888s ]
[ 2012-03-26T12:26:10+08:00 ] /www/read/Author/novel_List | INFO: Run ShowRuntime Behavior [ RunTime:0.001903s ]
[ 2012-03-26T12:26:10+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --END-- [ RunTime:0.008914s ]
[ 2012-03-26T12:26:10+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --START--
[ 2012-03-26T12:26:10+08:00 ] /www/read/Author/novel_List | INFO: Run ShowPageTrace Behavior [ RunTime:0.006258s ]
[ 2012-03-26T12:26:10+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --END-- [ RunTime:0.006374s ]
[ 2012-03-26T12:26:32+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Tag[ route_check ] --START--
[ 2012-03-26T12:26:32+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Run CheckRoute Behavior [ RunTime:0.002839s ]
[ 2012-03-26T12:26:32+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Tag[ route_check ] --END-- [ RunTime:0.002981s ]
[ 2012-03-26T12:26:32+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Tag[ app_begin ] --START--
[ 2012-03-26T12:26:32+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002221s ]
[ 2012-03-26T12:26:32+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002323s ]
[ 2012-03-26T12:26:32+08:00 ] /www/read/Author/novel_edit?id=30 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004285s ]
[ 2012-03-26T12:26:32+08:00 ] /www/read/Author/novel_edit?id=30 | SQL: SELECT * FROM `books` WHERE ( `id` = '30' )  [ RunTime:0.004189s ]
[ 2012-03-26T12:26:32+08:00 ] /www/read/Author/novel_edit?id=30 | SQL: SELECT `bookClassId` FROM `books` WHERE ( `id` = '30' ) LIMIT 1   [ RunTime:0.000481s ]
[ 2012-03-26T12:26:32+08:00 ] /www/read/Author/novel_edit?id=30 | SQL: SHOW COLUMNS FROM `bookclass` [ RunTime:0.004302s ]
[ 2012-03-26T12:26:32+08:00 ] /www/read/Author/novel_edit?id=30 | SQL: SELECT * FROM `bookclass` WHERE ( `id` = '5' )  [ RunTime:0.003521s ]
[ 2012-03-26T12:26:32+08:00 ] /www/read/Author/novel_edit?id=30 | SQL: SELECT * FROM `bookclass` WHERE ( `id` <> '5' )  [ RunTime:0.000491s ]
[ 2012-03-26T12:26:32+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Tag[ view_template ] --START--
[ 2012-03-26T12:26:32+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Run LocationTemplate Behavior [ RunTime:0.003346s ]
[ 2012-03-26T12:26:32+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Tag[ view_template ] --END-- [ RunTime:0.003444s ]
[ 2012-03-26T12:26:32+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Tag[ view_parse ] --START--
[ 2012-03-26T12:26:32+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Run ParseTemplate Behavior [ RunTime:0.033103s ]
[ 2012-03-26T12:26:32+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.033212s ]
[ 2012-03-26T12:26:32+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Tag[ view_filter ] --START--
[ 2012-03-26T12:26:32+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Run ContentReplace Behavior [ RunTime:0.002201s ]
[ 2012-03-26T12:26:32+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Run TokenBuild Behavior [ RunTime:0.002207s ]
[ 2012-03-26T12:26:32+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001874s ]
[ 2012-03-26T12:26:32+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Run ShowRuntime Behavior [ RunTime:0.001834s ]
[ 2012-03-26T12:26:32+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.008413s ]
[ 2012-03-26T12:26:32+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Tag[ view_end ] --START--
[ 2012-03-26T12:26:32+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Run ShowPageTrace Behavior [ RunTime:0.005386s ]
[ 2012-03-26T12:26:32+08:00 ] /www/read/Author/novel_edit?id=30 | INFO: Tag[ view_end ] --END-- [ RunTime:0.005489s ]
[ 2012-03-26T12:26:33+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-26T12:26:33+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.002713s ]
[ 2012-03-26T12:26:33+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.002856s ]
[ 2012-03-26T12:26:33+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-26T12:26:33+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002402s ]
[ 2012-03-26T12:26:33+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002510s ]
[ 2012-03-26T12:26:33+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004575s ]
[ 2012-03-26T12:26:33+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = '22' )  [ RunTime:0.004204s ]
[ 2012-03-26T12:26:33+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-26T12:26:33+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.003332s ]
[ 2012-03-26T12:26:33+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.003433s ]
[ 2012-03-26T12:26:33+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --START--
[ 2012-03-26T12:26:33+08:00 ] /www/read/Author/novel_List | INFO: Run ParseTemplate Behavior [ RunTime:0.026418s ]
[ 2012-03-26T12:26:33+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --END-- [ RunTime:0.026525s ]
[ 2012-03-26T12:26:33+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --START--
[ 2012-03-26T12:26:33+08:00 ] /www/read/Author/novel_List | INFO: Run ContentReplace Behavior [ RunTime:0.002265s ]
[ 2012-03-26T12:26:33+08:00 ] /www/read/Author/novel_List | INFO: Run TokenBuild Behavior [ RunTime:0.002802s ]
[ 2012-03-26T12:26:33+08:00 ] /www/read/Author/novel_List | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002515s ]
[ 2012-03-26T12:26:33+08:00 ] /www/read/Author/novel_List | INFO: Run ShowRuntime Behavior [ RunTime:0.001804s ]
[ 2012-03-26T12:26:33+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --END-- [ RunTime:0.009672s ]
[ 2012-03-26T12:26:33+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --START--
[ 2012-03-26T12:26:33+08:00 ] /www/read/Author/novel_List | INFO: Run ShowPageTrace Behavior [ RunTime:0.005522s ]
[ 2012-03-26T12:26:33+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --END-- [ RunTime:0.005626s ]
[ 2012-03-26T12:26:34+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Tag[ route_check ] --START--
[ 2012-03-26T12:26:34+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Run CheckRoute Behavior [ RunTime:0.002764s ]
[ 2012-03-26T12:26:34+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Tag[ route_check ] --END-- [ RunTime:0.002911s ]
[ 2012-03-26T12:26:34+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Tag[ app_begin ] --START--
[ 2012-03-26T12:26:34+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002167s ]
[ 2012-03-26T12:26:34+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002269s ]
[ 2012-03-26T12:26:34+08:00 ] /www/read/Author/add_Content?id=30 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.006122s ]
[ 2012-03-26T12:26:34+08:00 ] /www/read/Author/add_Content?id=30 | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = '22' )  [ RunTime:0.003605s ]
[ 2012-03-26T12:26:34+08:00 ] /www/read/Author/add_Content?id=30 | SQL: SHOW COLUMNS FROM `bookcontents` [ RunTime:0.004299s ]
[ 2012-03-26T12:26:34+08:00 ] /www/read/Author/add_Content?id=30 | SQL: SELECT * FROM `bookcontents` WHERE ( `booksId` = '30' ) ORDER BY contentNum desc LIMIT 1   [ RunTime:0.003816s ]
[ 2012-03-26T12:26:34+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Tag[ view_template ] --START--
[ 2012-03-26T12:26:34+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Run LocationTemplate Behavior [ RunTime:0.003671s ]
[ 2012-03-26T12:26:34+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Tag[ view_template ] --END-- [ RunTime:0.003773s ]
[ 2012-03-26T12:26:34+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Tag[ view_parse ] --START--
[ 2012-03-26T12:26:34+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Run ParseTemplate Behavior [ RunTime:0.028547s ]
[ 2012-03-26T12:26:34+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.028667s ]
[ 2012-03-26T12:26:34+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Tag[ view_filter ] --START--
[ 2012-03-26T12:26:34+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Run ContentReplace Behavior [ RunTime:0.002069s ]
[ 2012-03-26T12:26:34+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Run TokenBuild Behavior [ RunTime:0.002254s ]
[ 2012-03-26T12:26:34+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002028s ]
[ 2012-03-26T12:26:34+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Run ShowRuntime Behavior [ RunTime:0.001843s ]
[ 2012-03-26T12:26:34+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.008472s ]
[ 2012-03-26T12:26:34+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Tag[ view_end ] --START--
[ 2012-03-26T12:26:34+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Run ShowPageTrace Behavior [ RunTime:0.004949s ]
[ 2012-03-26T12:26:34+08:00 ] /www/read/Author/add_Content?id=30 | INFO: Tag[ view_end ] --END-- [ RunTime:0.005067s ]
[ 2012-03-26T12:26:49+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-26T12:26:49+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.002818s ]
[ 2012-03-26T12:26:49+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.002959s ]
[ 2012-03-26T12:26:49+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-26T12:26:49+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002293s ]
[ 2012-03-26T12:26:49+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002403s ]
[ 2012-03-26T12:26:49+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.005497s ]
[ 2012-03-26T12:26:49+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = '22' )  [ RunTime:0.004222s ]
[ 2012-03-26T12:26:49+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-26T12:26:49+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.002962s ]
[ 2012-03-26T12:26:49+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.003059s ]
[ 2012-03-26T12:26:49+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --START--
[ 2012-03-26T12:26:49+08:00 ] /www/read/Author/novel_List | INFO: Run ParseTemplate Behavior [ RunTime:0.026455s ]
[ 2012-03-26T12:26:49+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --END-- [ RunTime:0.026561s ]
